EmployeeID,Team,Role,Location,CourseTitle,CourseCategory,IsMandatory,EnrollmentDate,CompletionDate,CompletionStatus,Score,DurationMinutes,LastAccessDate,AccessedViaDevice,SkillScore_Communication,SkillScore_TechEfficiency,SkillScore_Teamwork,SkillGapFlag,FeedbackComment,FeedbackRating,UsedScreenReader,Course Completion Time,Average Skill Score,Completion Month
E17600,Repairs,Maintenance Technician,Wythenshawe Central,Electrical Safety,Health & Safety,Yes,16-Feb-22,3-May-22,Completed,71,46,4-Aug-22,Mobile,4,4,3,No,Needs improvement.,1,No,76,5,May
E13487,Housing Management,Tenancy Support Officer,Northfield Office,Conflict Resolution,Soft Skills,Yes,1-Sep-21,16-Sep-21,Completed,79,82,22-Nov-21,Tablet,4,4,5,No,Too basic.,2,No,15,3,September
E11887,Customer Support,Customer Service Advisor,Civic Centre Hub,Customer Service Skills,Soft Skills,Yes,23-May-20,11-Jun-20,Completed,72,107,24-Aug-20,Mobile,4,4,3,No,Needs improvement.,1,No,19,5,June
E17465,IT,Systems Analyst,Trafford Branch,Data Protection,Systems Training,Yes,24-Oct-20,10-Nov-20,Completed,76,58,17-Feb-21,Desktop,4,4,5,No,Great course.,4,No,17,3,November
E18150,Finance,Accounts Officer,Northfield Office,GDPR Basics,Compliance,Yes,8-Jun-22,26-Aug-22,Completed,82,101,12-Oct-22,Mobile,3,4,4,No,Great course.,4,No,79,3,August
E13722,IT,Systems Analyst,Civic Centre Hub,System Troubleshooting,Systems Training,Yes,19-Oct-21,7-Nov-21,Completed,60,63,23-Jan-22,Tablet,4,4,4,No,Very useful.,4,No,19,4,November
E12201,IT,IT Support Officer,Trafford Branch,Data Protection,Systems Training,Yes,22-Dec-21,8-Jan-22,Completed,93,65,17-Mar-22,Mobile,3,4,3,No,Too basic.,2,No,17,4,January
E13127,Facilities,Cleaner,Northfield Office,Cleaning Protocols,Health & Safety,Yes,18-Mar-19,26-Mar-19,Completed,63,59,28-May-19,Mobile,5,4,4,No,Great course.,4,No,8,5,March
E15751,Customer Support,Contact Centre Agent,Civic Centre Hub,Handling Difficult Conversations,Soft Skills,Yes,26-Feb-21,16-Mar-21,Completed,67,72,14-May-21,Tablet,3,4,5,No,Excellent content.,5,No,18,2,March
E16195,Housing Management,Lettings Coordinator,Wythenshawe Central,Safeguarding Adults,Compliance,Yes,9-Apr-18,15-Sep-18,Completed,94,65,28-Sep-18,Mobile,3,4,4,No,Needs improvement.,1,No,159,3,September
E17459,Finance,Payroll Specialist,Wythenshawe Central,Financial Regulations,Finance,Yes,3-Sep-19,16-Sep-19,Completed,67,69,16-Oct-19,Mobile,5,4,3,No,Very useful.,4,No,13,6,September
E18835,Facilities,Building Services Assistant,Trafford Branch,Building Maintenance,Health & Safety,Yes,10-May-19,15-Oct-19,Completed,100,55,21-Oct-19,Desktop,3,4,4,No,Excellent content.,5,No,158,3,October
E16154,Facilities,Cleaner,Wythenshawe Central,Building Maintenance,Health & Safety,Yes,6-May-22,6-Oct-22,Completed,76,47,7-Dec-22,Mobile,5,4,3,No,Very useful.,4,No,153,6,October
E15903,Customer Support,Customer Service Advisor,Civic Centre Hub,Effective Communication,Soft Skills,Yes,27-Mar-22,16-Apr-22,Completed,79,90,29-Apr-22,Tablet,5,4,4,No,Very useful.,4,No,20,5,April
E14521,Repairs,Electrician,Trafford Branch,Manual Handling,Compliance,Yes,11-Jan-21,21-Nov-21,Completed,89,37,25-Dec-21,Mobile,5,4,4,No,Too basic.,2,No,314,5,November
E18242,Finance,Accounts Officer,Trafford Branch,Payroll Compliance,Compliance,Yes,7-Sep-24,23-Sep-24,Completed,77,62,18-Dec-24,Tablet,3,4,3,No,Needs improvement.,1,No,16,4,September
E15115,Customer Support,Customer Service Advisor,Trafford Branch,Customer Service Skills,Soft Skills,Yes,22-Jun-21,30-Jun-21,Completed,90,72,3-Sep-21,Desktop,3,4,4,No,Great course.,4,No,8,3,June
E15886,IT,Network Technician,Northfield Office,Data Protection,Systems Training,Yes,31-Mar-18,13-Apr-18,Completed,64,86,6-Jul-18,Tablet,3,4,4,No,Great course.,4,No,13,3,April
E18580,Facilities,Building Services Assistant,Trafford Branch,Building Maintenance,Health & Safety,Yes,28-Oct-24,16-Nov-24,Completed,67,45,4-Dec-24,Desktop,3,4,3,No,Very useful.,4,No,19,4,November
E13359,Customer Support,Contact Centre Agent,Civic Centre Hub,Handling Difficult Conversations,Soft Skills,Yes,31-Oct-21,16-Nov-21,Completed,86,81,23-Feb-22,Tablet,4,4,5,No,Too basic.,2,No,16,3,November
E12118,Facilities,Cleaner,Northfield Office,Cleaning Protocols,Health & Safety,Yes,27-May-24,6-Jun-24,Completed,80,103,21-Aug-24,Desktop,5,4,3,No,Great course.,4,No,10,6,June
E13166,Housing Management,Tenancy Support Officer,Civic Centre Hub,Tenant Rights & Responsibilities,Organizational Onboarding,Yes,7-Jun-21,7-Sep-21,Completed,92,111,7-Nov-21,Tablet,5,4,3,No,Very useful.,4,No,92,6,September
E15908,IT,IT Support Officer,Northfield Office,Data Protection,Systems Training,Yes,5-Jan-23,20-Jan-23,Completed,77,38,27-Apr-23,Mobile,3,4,4,No,Needs improvement.,1,No,15,3,January
E13911,Facilities,Building Services Assistant,Northfield Office,Health & Safety Basics,Health & Safety,Yes,20-Jan-19,2-Aug-19,Completed,94,45,27-Oct-19,Desktop,4,4,3,No,Too basic.,2,No,194,5,August
E15829,Facilities,Facilities Manager,Wythenshawe Central,Health & Safety Basics,Health & Safety,Yes,11-Mar-21,11-Aug-21,Completed,88,80,13-Nov-21,Mobile,5,4,3,No,Needs improvement.,1,No,153,6,August
E16415,Housing Management,Housing Officer,Northfield Office,Safeguarding Adults,Compliance,Yes,31-Mar-24,19-Apr-24,Completed,83,107,18-Jul-24,Tablet,4,4,4,No,Needs improvement.,1,No,19,4,April
E19311,Customer Support,Customer Service Advisor,Trafford Branch,Customer Service Skills,Soft Skills,Yes,11-Apr-18,16-Apr-18,Completed,87,30,13-May-18,Desktop,5,4,4,No,Too basic.,2,No,5,5,April
E14446,Repairs,Plumber,Trafford Branch,Fire Safety,Compliance,Yes,21-Apr-19,2-May-19,Completed,92,36,7-Aug-19,Desktop,3,4,5,No,Too basic.,2,No,11,2,May
E11101,Customer Support,Support Specialist,Trafford Branch,Customer Service Skills,Soft Skills,Yes,27-Dec-22,1-Feb-23,Completed,93,59,30-Mar-23,Desktop,5,4,3,No,Needs improvement.,1,No,36,6,February
E15533,IT,Network Technician,Civic Centre Hub,Data Protection,Systems Training,Yes,28-Nov-20,8-Dec-20,Completed,68,82,31-Jan-21,Tablet,4,4,4,No,Needs improvement.,1,No,10,4,December
E18910,Repairs,Maintenance Technician,Trafford Branch,Electrical Safety,Health & Safety,Yes,21-Dec-24,1-May-25,Completed,67,113,1-Jun-25,Mobile,4,4,4,No,Excellent content.,5,No,131,4,May
E14231,Facilities,Building Services Assistant,Wythenshawe Central,Building Maintenance,Health & Safety,Yes,3-Feb-23,13-Feb-23,Completed,78,33,29-Apr-23,Desktop,3,4,5,No,Needs improvement.,1,No,10,2,February
E19222,Customer Support,Contact Centre Agent,Civic Centre Hub,Effective Communication,Soft Skills,Yes,27-Jun-18,15-Jul-18,Completed,75,74,7-Sep-18,Desktop,5,4,5,No,Great course.,4,No,18,4,July
E13195,Customer Support,Customer Service Advisor,Wythenshawe Central,Customer Service Skills,Soft Skills,Yes,25-Oct-18,3-Nov-18,Completed,74,82,19-Jan-19,Tablet,3,4,4,No,Great course.,4,No,9,3,November
E16092,Finance,Finance Analyst,Wythenshawe Central,Financial Regulations,Finance,Yes,26-Apr-22,3-May-22,Completed,77,65,21-Jun-22,Desktop,5,4,3,No,Needs improvement.,1,No,7,6,May
E15121,IT,Systems Analyst,Northfield Office,Cybersecurity Essentials,Systems Training,Yes,12-Nov-19,27-Nov-19,Completed,99,84,15-Dec-19,Desktop,5,4,5,No,Too basic.,2,No,15,4,November
E13488,Customer Support,Support Specialist,Northfield Office,Effective Communication,Soft Skills,Yes,25-Oct-20,30-Oct-20,Completed,62,99,21-Nov-20,Mobile,5,4,3,No,Too basic.,2,No,5,6,October
E15191,Customer Support,Support Specialist,Wythenshawe Central,Customer Service Skills,Soft Skills,Yes,17-Dec-23,25-Dec-23,Completed,86,103,29-Feb-24,Mobile,5,4,3,No,Too basic.,2,No,8,6,December
E16820,Facilities,Cleaner,Northfield Office,Building Maintenance,Health & Safety,Yes,22-Jan-22,2-Jun-22,Completed,75,76,7-Aug-22,Tablet,3,4,5,No,Needs improvement.,1,No,131,2,June
E16041,Finance,Finance Analyst,Wythenshawe Central,Payroll Compliance,Compliance,Yes,17-Nov-23,3-Dec-23,Completed,94,63,11-Mar-24,Tablet,4,4,5,No,Very useful.,4,No,16,3,December
E15889,Customer Support,Customer Service Advisor,Wythenshawe Central,Effective Communication,Soft Skills,Yes,1-Apr-22,1-Jun-22,Completed,81,39,28-Jul-22,Mobile,5,4,3,No,Too basic.,2,No,61,6,June
E16467,Customer Support,Contact Centre Agent,Northfield Office,Customer Service Skills,Soft Skills,Yes,16-Sep-21,26-Sep-21,Completed,86,96,26-Sep-21,Tablet,5,4,3,No,Too basic.,2,No,10,6,September
E16598,Finance,Payroll Specialist,Northfield Office,Financial Regulations,Finance,Yes,14-Jun-21,21-Jun-21,Completed,70,34,27-Aug-21,Tablet,4,4,4,No,Needs improvement.,1,No,7,4,June
E16187,Customer Support,Contact Centre Agent,Civic Centre Hub,Effective Communication,Soft Skills,Yes,28-Jul-19,5-Aug-19,Completed,60,62,8-Sep-19,Tablet,3,4,3,No,Very useful.,4,No,8,4,August
E12038,IT,Systems Analyst,Trafford Branch,System Troubleshooting,Systems Training,Yes,3-Jan-21,19-Jan-21,Completed,96,81,4-Feb-21,Desktop,3,4,3,No,Needs improvement.,1,No,16,4,January
E12691,IT,IT Support Officer,Northfield Office,System Troubleshooting,Systems Training,Yes,15-Sep-21,28-Sep-21,Completed,77,115,2-Oct-21,Mobile,3,4,4,No,Great course.,4,No,13,3,September
E17053,Housing Management,Tenancy Support Officer,Trafford Branch,Conflict Resolution,Soft Skills,Yes,27-Aug-22,16-Sep-22,Completed,65,114,12-Oct-22,Mobile,3,4,3,No,Too basic.,2,No,20,4,September
E12811,Finance,Payroll Specialist,Northfield Office,GDPR Basics,Compliance,Yes,25-Jul-20,11-Aug-20,Completed,85,70,27-Oct-20,Desktop,4,4,4,No,Excellent content.,5,No,17,4,August
E17083,Housing Management,Tenancy Support Officer,Trafford Branch,Conflict Resolution,Soft Skills,Yes,6-Mar-22,8-Mar-22,Completed,97,52,31-May-22,Tablet,4,4,3,No,Needs improvement.,1,No,2,5,March
E14791,Repairs,Plumber,Trafford Branch,Fire Safety,Compliance,Yes,30-Mar-19,18-Apr-19,Completed,75,91,15-May-19,Desktop,4,4,5,No,Excellent content.,5,No,19,3,April
E13166,Housing Management,Tenancy Support Officer,Civic Centre Hub,Tenant Rights & Responsibilities,Organizational Onboarding,Yes,8-Nov-21,14-Nov-21,Completed,78,76,21-Nov-21,Mobile,3,5,3,No,Excellent content.,5,No,6,5,November
E12585,IT,Network Technician,Civic Centre Hub,System Troubleshooting,Systems Training,Yes,3-Oct-21,14-Oct-21,Completed,98,77,5-Dec-21,Desktop,4,5,5,No,Very useful.,4,No,11,4,October
E17759,Repairs,Maintenance Technician,Civic Centre Hub,Manual Handling,Compliance,Yes,14-Aug-23,29-Aug-23,Completed,97,76,24-Nov-23,Mobile,5,5,3,No,Excellent content.,5,No,15,7,August
E14277,Finance,Finance Analyst,Civic Centre Hub,GDPR Basics,Compliance,Yes,16-Mar-24,24-Mar-24,Completed,73,42,16-May-24,Tablet,4,5,3,No,Great course.,4,No,8,6,March
E12695,Facilities,Building Services Assistant,Northfield Office,Health & Safety Basics,Health & Safety,Yes,17-Sep-24,3-Oct-24,Completed,93,48,2-Dec-24,Tablet,3,5,5,No,Great course.,4,No,16,3,October
E12890,Customer Support,Customer Service Advisor,Civic Centre Hub,Effective Communication,Soft Skills,Yes,24-Jul-24,8-Aug-24,Completed,65,80,16-Nov-24,Tablet,3,5,4,No,Very useful.,4,No,15,4,August
E19544,Repairs,Plumber,Civic Centre Hub,Manual Handling,Compliance,Yes,1-Jan-21,20-Jan-21,Completed,84,67,11-Mar-21,Desktop,4,5,4,No,Needs improvement.,1,No,19,5,January
E15198,Facilities,Cleaner,Civic Centre Hub,Health & Safety Basics,Health & Safety,Yes,30-Oct-18,16-Nov-18,Completed,82,42,3-Feb-19,Desktop,3,5,4,No,Excellent content.,5,No,17,4,November
E15675,IT,Network Technician,Wythenshawe Central,Data Protection,Systems Training,Yes,20-Jul-24,25-Jul-24,Completed,65,96,15-Aug-24,Desktop,5,5,3,No,Great course.,4,No,5,7,July
E18027,Finance,Finance Analyst,Trafford Branch,Payroll Compliance,Compliance,Yes,7-Oct-18,18-Oct-18,Completed,91,34,24-Nov-18,Mobile,3,5,4,No,Excellent content.,5,No,11,4,October
E12589,Finance,Finance Analyst,Northfield Office,Financial Regulations,Finance,Yes,21-Jan-22,2-Oct-22,Completed,69,56,22-Nov-22,Mobile,3,5,4,No,Very useful.,4,No,254,4,October
E13505,Facilities,Facilities Manager,Northfield Office,Building Maintenance,Health & Safety,Yes,10-Jul-21,10-Dec-21,Completed,88,31,3-Mar-22,Desktop,5,5,5,No,Excellent content.,5,No,153,5,December
E12250,Housing Management,Tenancy Support Officer,Civic Centre Hub,Conflict Resolution,Soft Skills,Yes,30-Nov-20,8-Dec-20,Completed,64,74,19-Dec-20,Mobile,4,5,5,No,Excellent content.,5,No,8,4,December
E17170,IT,IT Support Officer,Trafford Branch,Data Protection,Systems Training,Yes,16-Aug-23,27-Aug-23,Completed,74,76,18-Nov-23,Desktop,4,5,4,No,Excellent content.,5,No,11,5,August
E11763,Customer Support,Support Specialist,Wythenshawe Central,Customer Service Skills,Soft Skills,Yes,24-Dec-24,1-Feb-25,Completed,93,31,20-Jun-25,Tablet,3,5,3,No,Excellent content.,5,No,39,5,February
E18967,Finance,Accounts Officer,Trafford Branch,Financial Regulations,Finance,Yes,14-Jun-22,22-Jun-22,Completed,78,65,28-Jul-22,Desktop,3,5,4,No,Excellent content.,5,No,8,4,June
E18293,IT,Network Technician,Wythenshawe Central,Data Protection,Systems Training,Yes,31-Mar-18,13-Apr-18,Completed,71,87,9-Jul-18,Mobile,4,5,3,No,Great course.,4,No,13,6,April
E19631,Customer Support,Contact Centre Agent,Wythenshawe Central,Customer Service Skills,Soft Skills,Yes,27-May-23,15-Jun-23,Completed,81,56,28-Jun-23,Desktop,3,5,3,No,Needs improvement.,1,No,19,5,June
E16404,Repairs,Plumber,Trafford Branch,Manual Handling,Compliance,Yes,19-Jan-22,27-Jan-22,Completed,87,62,8-Apr-22,Desktop,4,5,5,No,Too basic.,2,No,8,4,January
E15441,IT,IT Support Officer,Trafford Branch,Data Protection,Systems Training,Yes,1-Mar-24,3-Mar-24,Completed,92,74,6-Apr-24,Desktop,5,5,4,No,Great course.,4,No,2,6,March
E11870,Repairs,Maintenance Technician,Wythenshawe Central,Manual Handling,Compliance,Yes,24-Mar-25,27-Mar-25,Completed,83,101,20-Jun-25,Desktop,3,5,3,No,Excellent content.,5,No,3,5,March
E15776,IT,Network Technician,Trafford Branch,Data Protection,Systems Training,Yes,17-Nov-22,23-Nov-22,Completed,96,79,3-Feb-23,Tablet,3,5,4,No,Great course.,4,No,6,4,November
E15009,Customer Support,Customer Service Advisor,Northfield Office,Customer Service Skills,Soft Skills,Yes,12-Feb-24,26-Feb-24,Completed,98,79,26-Mar-24,Desktop,5,5,3,No,Great course.,4,No,14,7,February
E14789,Facilities,Facilities Manager,Civic Centre Hub,Health & Safety Basics,Health & Safety,Yes,21-Sep-24,4-Oct-24,Completed,83,96,11-Oct-24,Mobile,5,5,4,No,Needs improvement.,1,No,13,6,October
E17986,Customer Support,Customer Service Advisor,Civic Centre Hub,Customer Service Skills,Soft Skills,Yes,19-Jun-23,26-Jun-23,Completed,94,79,11-Aug-23,Desktop,4,5,4,No,Great course.,4,No,7,5,June
E15213,Housing Management,Lettings Coordinator,Northfield Office,Tenant Rights & Responsibilities,Organizational Onboarding,Yes,11-Oct-22,13-Oct-22,Completed,96,120,10-Nov-22,Desktop,5,5,5,No,Excellent content.,5,No,2,5,October
E16187,Customer Support,Contact Centre Agent,Civic Centre Hub,Effective Communication,Soft Skills,Yes,30-Aug-19,13-Sep-19,Completed,66,101,28-Oct-19,Desktop,3,5,5,No,Excellent content.,5,No,14,3,September
E11947,IT,Systems Analyst,Wythenshawe Central,System Troubleshooting,Systems Training,Yes,3-Aug-20,23-Aug-20,Completed,63,44,13-Sep-20,Desktop,5,5,4,No,Excellent content.,5,No,20,6,August
E17990,Customer Support,Contact Centre Agent,Trafford Branch,Effective Communication,Soft Skills,Yes,10-Dec-19,28-Dec-19,Completed,85,30,15-Mar-20,Mobile,3,5,5,No,Very useful.,4,No,18,3,December
E19074,Repairs,Electrician,Northfield Office,Electrical Safety,Health & Safety,Yes,12-Dec-19,31-Dec-19,Completed,82,112,1-Jan-20,Desktop,5,5,5,No,Very useful.,4,No,19,5,December
E13486,Customer Support,Support Specialist,Trafford Branch,Handling Difficult Conversations,Soft Skills,Yes,1-Jun-24,7-Jun-24,Completed,80,41,26-Jun-24,Mobile,4,5,3,No,Great course.,4,No,6,6,June
E15491,IT,IT Support Officer,Northfield Office,Data Protection,Systems Training,Yes,12-Sep-22,21-Dec-22,Completed,99,96,20-Feb-23,Tablet,4,5,5,No,Needs improvement.,1,No,100,4,December
E12586,Facilities,Cleaner,Wythenshawe Central,Cleaning Protocols,Health & Safety,Yes,28-Oct-21,4-Nov-21,Completed,72,95,7-Jan-22,Mobile,5,5,3,No,Excellent content.,5,No,7,7,November
E15092,Housing Management,Tenancy Support Officer,Civic Centre Hub,Tenant Rights & Responsibilities,Organizational Onboarding,Yes,21-Sep-21,23-Sep-21,Completed,99,80,10-Nov-21,Mobile,4,5,3,No,Needs improvement.,1,No,2,6,September
E17502,Finance,Payroll Specialist,Wythenshawe Central,Financial Regulations,Finance,Yes,9-Jun-22,15-Sep-22,Completed,93,102,8-Nov-22,Desktop,4,5,3,No,Very useful.,4,No,98,6,September
E14231,Facilities,Building Services Assistant,Wythenshawe Central,Building Maintenance,Health & Safety,Yes,24-Jan-23,27-Jan-23,Completed,76,95,5-Feb-23,Desktop,5,5,4,No,Needs improvement.,1,No,3,6,January
E13635,IT,Network Technician,Civic Centre Hub,Cybersecurity Essentials,Systems Training,Yes,11-Jan-19,20-Jan-19,Completed,84,92,8-Feb-19,Mobile,4,5,3,No,Needs improvement.,1,No,9,6,January
E11219,Housing Management,Tenancy Support Officer,Wythenshawe Central,Tenant Rights & Responsibilities,Organizational Onboarding,Yes,1-Apr-19,8-Apr-19,Completed,92,55,15-May-19,Desktop,3,5,4,No,Too basic.,2,No,7,4,April
E11959,Customer Support,Contact Centre Agent,Trafford Branch,Handling Difficult Conversations,Soft Skills,Yes,4-Apr-22,19-Apr-22,Completed,76,51,3-Jul-22,Desktop,4,5,3,No,Too basic.,2,No,15,6,April
E15333,Customer Support,Contact Centre Agent,Wythenshawe Central,Customer Service Skills,Soft Skills,Yes,22-Jul-24,30-Jul-24,Completed,86,114,1-Sep-24,Mobile,3,5,3,No,Very useful.,4,No,8,5,July
E13676,Customer Support,Contact Centre Agent,Trafford Branch,Customer Service Skills,Soft Skills,Yes,13-Oct-20,29-Oct-20,Completed,98,30,10-Jan-21,Desktop,3,5,4,No,Great course.,4,No,16,4,October
E14080,Finance,Accounts Officer,Wythenshawe Central,GDPR Basics,Compliance,Yes,25-Aug-20,4-Sep-20,Completed,84,115,27-Nov-20,Tablet,5,5,5,No,Too basic.,2,No,10,5,September
E19872,Repairs,Electrician,Wythenshawe Central,Electrical Safety,Health & Safety,Yes,13-Mar-21,30-Mar-21,Completed,80,32,3-Jul-21,Tablet,3,5,3,No,Excellent content.,5,No,17,5,March
E17062,Housing Management,Housing Officer,Civic Centre Hub,Conflict Resolution,Soft Skills,Yes,22-Nov-19,26-Nov-19,Completed,97,103,17-Jan-20,Tablet,5,5,5,No,Needs improvement.,1,No,4,5,November
E14781,Facilities,Facilities Manager,Civic Centre Hub,Building Maintenance,Health & Safety,Yes,12-Mar-24,12-Aug-24,Completed,96,56,2-Oct-24,Tablet,4,5,3,No,Very useful.,4,No,153,6,August
E19659,Customer Support,Contact Centre Agent,Civic Centre Hub,Handling Difficult Conversations,Soft Skills,Yes,22-Jun-23,4-Jul-23,Completed,65,110,21-Sep-23,Desktop,4,5,4,No,Needs improvement.,1,No,12,5,July
E15668,Repairs,Maintenance Technician,Civic Centre Hub,Fire Safety,Compliance,Yes,22-Jan-24,24-Jan-24,Completed,94,66,5-Mar-24,Desktop,4,5,4,No,Excellent content.,5,No,2,5,January
E15115,Finance,Accounts Officer,Civic Centre Hub,Financial Regulations,Finance,Yes,16-Sep-21,27-Sep-21,Completed,75,40,8-Dec-21,Desktop,3,5,5,No,Great course.,4,No,11,3,September
E17053,Housing Management,Tenancy Support Officer,Trafford Branch,Conflict Resolution,Soft Skills,Yes,29-Sep-22,18-Oct-22,Completed,72,77,19-Oct-22,Tablet,5,5,3,No,Great course.,4,No,19,7,October
E15637,Repairs,Electrician,Trafford Branch,Manual Handling,Compliance,Yes,10-Nov-24,24-Nov-24,Completed,61,61,24-Jan-25,Mobile,5,5,5,No,Great course.,4,No,14,5,November
E11620,Customer Support,Support Specialist,Civic Centre Hub,Effective Communication,Soft Skills,Yes,30-Nov-20,14-Dec-20,Completed,72,64,13-Mar-21,Mobile,5,5,4,No,Excellent content.,5,No,14,6,December
E16406,Housing Management,Lettings Coordinator,Civic Centre Hub,Safeguarding Adults,Compliance,Yes,3-Nov-23,9-Nov-23,Completed,82,101,29-Nov-23,Tablet,5,5,5,No,Too basic.,2,No,6,5,November
E17486,IT,Network Technician,Trafford Branch,System Troubleshooting,Systems Training,Yes,22-Apr-20,5-Sep-20,Completed,71,82,27-Sep-20,Mobile,5,5,3,No,Very useful.,4,No,136,7,September
E13862,IT,IT Support Officer,Civic Centre Hub,Cybersecurity Essentials,Systems Training,Yes,6-Jan-24,6-Jul-24,Completed,80,88,16-Aug-24,Desktop,4,5,4,No,Excellent content.,5,No,182,5,July
E13458,Customer Support,Support Specialist,Trafford Branch,Handling Difficult Conversations,Soft Skills,Yes,28-Jul-19,8-Dec-19,Completed,89,62,19-Feb-20,Tablet,5,5,3,No,Too basic.,2,No,133,7,December
E15512,Repairs,Maintenance Technician,Civic Centre Hub,Fire Safety,Compliance,Yes,6-Feb-19,21-Jun-19,Completed,77,91,22-Aug-19,Mobile,5,5,5,No,Excellent content.,5,No,135,5,June
E19016,Repairs,Plumber,Wythenshawe Central,Manual Handling,Compliance,Yes,19-Sep-18,26-Sep-18,Completed,83,65,23-Nov-18,Desktop,3,5,3,No,Too basic.,2,No,7,5,September
E12710,Finance,Finance Analyst,Trafford Branch,Financial Regulations,Finance,Yes,6-Aug-24,20-Aug-24,Completed,66,55,24-Nov-24,Desktop,5,5,5,No,Too basic.,2,No,14,5,August
